Date,QQQ
2019-11-18,195.0647430419922
2019-11-19,195.35289001464844
2019-11-20,194.18096923828125
2019-11-21,193.7487335205078
2019-11-22,193.87364196777344
2019-11-25,196.16941833496094
2019-11-26,196.54403686523438
2019-11-27,197.91761779785156
2019-11-29,197.0146942138672
2019-12-02,194.99752807617188
2019-12-03,193.47018432617188
2019-12-04,194.449951171875
2019-12-05,194.83416748046875
2019-12-06,196.91867065429688
2019-12-09,196.02528381347656
2019-12-10,195.8619842529297
2019-12-11,196.89944458007812
2019-12-12,198.3690643310547
2019-12-13,199.02232360839844
2019-12-16,201.02035522460938
2019-12-17,201.13560485839844
2019-12-18,201.2892608642578
2019-12-19,202.54763793945312
2019-12-20,203.3641357421875
2019-12-23,203.9013214111328
2019-12-24,204.0072021484375
2019-12-26,205.80734252929688
2019-12-27,205.63406372070312
2019-12-30,204.286376953125
2019-12-31,204.67141723632812
2020-01-02,208.08888244628906
2020-01-03,206.1827850341797
2020-01-06,207.51126098632812
2020-01-07,207.48240661621094
2020-01-08,209.04188537597656
2020-01-09,210.813232421875
2020-01-10,210.27407836914062
2020-01-13,212.70001220703125
2020-01-14,211.86248779296875
2020-01-15,211.9491729736328
2020-01-16,213.9803466796875
2020-01-17,215.03927612304688
2020-01-21,214.94300842285156
2020-01-22,215.51101684570312
2020-01-23,216.20411682128906
2020-01-24,214.38467407226562
2020-01-27,209.95645141601562
2020-01-28,213.18136596679688
2020-01-29,213.5278778076172
2020-01-30,214.28839111328125
2020-01-31,210.8902130126953
2020-02-03,214.07664489746094
2020-02-04,218.97654724121094
2020-02-05,219.69854736328125
2020-02-06,221.59500122070312
2020-02-07,220.64195251464844
2020-02-10,223.3085174560547
2020-02-11,223.3470458984375
2020-02-12,225.52267456054688
2020-02-13,225.23385620117188
2020-02-14,225.87884521484375
2020-02-18,225.9654541015625
2020-02-19,228.1314697265625
2020-02-20,226.0135955810547
2020-02-21,221.67205810546875
2020-02-24,213.12359619140625
2020-02-25,207.328369140625
2020-02-26,208.3969268798828
